V5,V2
-0.175,1.29
-0.16,1.225
-0.155,1.16
-0.15,1.075
-0.17,1.0
-0.155,0.95
-0.15,0.89
-0.13,0.84
-0.125,0.76
-0.125,0.69
-0.125,0.63
-0.135,0.575
-0.13,0.54
-0.135,0.5
-0.125,0.44
-0.13,0.39
-0.135,0.34
-0.155,0.31
-0.14,0.285
-0.14,0.26
-0.14,0.24
-0.145,0.205
-0.155,0.17
-0.17,0.15
-0.165,0.14
-0.165,0.14
-0.165,0.125
-0.18,0.105
-0.185,0.085
-0.195,0.08
-0.185,0.085
-0.175,0.08
-0.19,0.075
-0.19,0.06
-0.19,0.055
-0.21,0.05
-0.2,0.055
-0.2,0.055
-0.195,0.055
-0.19,0.045
-0.2,0.025
-0.21,0.05
-0.205,0.035
-0.21,0.05
-0.195,0.05
-0.205,0.035
-0.22,0.04
-0.22,0.05
-0.2,0.05
-0.2,0.055
-0.2,0.055
-0.205,0.05
-0.22,0.035
-0.22,0.045
-0.225,0.05
-0.205,0.05
-0.205,0.06
-0.205,0.045
-0.225,0.035
-0.22,0.04
-0.225,0.04
-0.21,0.055
-0.205,0.035
-0.215,0.035
-0.22,0.02
-0.24,0.02
-0.225,0.02
-0.215,0.035
-0.225,0.02
-0.215,0.01
-0.235,0.01
-0.24,-0.01
-0.23,0.015
-0.235,0.015
-0.22,0.005
-0.225,-0.01
-0.235,-0.03
-0.26,-0.03
-0.24,-0.03
-0.245,-0.02
-0.24,-0.03
-0.235,-0.035
-0.26,-0.06
-0.26,-0.05
-0.245,-0.045
-0.24,-0.06
-0.245,-0.05
-0.245,-0.07
-0.255,-0.085
-0.27,-0.08
-0.25,-0.075
-0.25,-0.065
-0.245,-0.07
-0.255,-0.08
-0.26,-0.1
-0.26,-0.105
-0.245,-0.09
-0.255,-0.08
-0.245,-0.09
-0.265,-0.115
-0.275,-0.115
-0.28,-0.115
-0.275,-0.11
-0.265,-0.1
-0.26,-0.105
-0.26,-0.12
-0.265,-0.125
-0.275,-0.125
-0.275,-0.115
-0.255,-0.115
-0.25,-0.125
-0.25,-0.13
-0.265,-0.145
-0.28,-0.14
-0.27,-0.14
-0.26,-0.115
-0.25,-0.135
-0.27,-0.135
-0.27,-0.15
-0.28,-0.145
-0.26,-0.135
-0.255,-0.135
-0.25,-0.135
-0.265,-0.15
-0.275,-0.15
-0.27,-0.155
-0.265,-0.145
-0.26,-0.135
-0.26,-0.13
-0.265,-0.16
-0.27,-0.155
-0.285,-0.16
-0.28,-0.145
-0.26,-0.14
-0.26,-0.14
-0.27,-0.155
-0.275,-0.16
-0.28,-0.16
-0.275,-0.145
-0.27,-0.14
-0.265,-0.145
-0.27,-0.145
-0.285,-0.16
-0.285,-0.165
-0.27,-0.15
-0.26,-0.135
-0.275,-0.15
-0.28,-0.16
-0.265,-0.17
-0.275,-0.16
-0.26,-0.145
-0.27,-0.125
-0.245,-0.14
-0.26,-0.15
-0.265,-0.15
-0.27,-0.155
-0.27,-0.145
-0.265,-0.145
-0.255,-0.14
-0.25,-0.15
-0.265,-0.16
-0.265,-0.17
-0.255,-0.14
-0.245,-0.135
-0.24,-0.145
-0.25,-0.135
-0.24,-0.125
-0.24,-0.095
-0.215,0.015
-0.205,0.315
-0.165,0.68
-0.115,0.795
-0.045,0.585
0.16,0.355
0.535,0.26
0.825,0.225
0.75,0.16
0.45,0.075
0.215,-0.015
0.145,-0.125
0.17,-0.26
0.195,-0.405
0.2,-0.595
0.195,-0.81
0.185,-1.03
0.17,-1.235
0.19,-1.39
0.21,-1.53
0.205,-1.69
0.18,-1.835
0.165,-2.035
0.155,-2.265
0.165,-2.465
0.155,-2.615
0.15,-2.745
0.115,-2.835
0.075,-2.93
0.04,-3.015
-0.01,-3.07
-0.055,-3.105
-0.12,-3.13
-0.175,-3.155
-0.24,-3.18
-0.31,-3.2
-0.39,-3.195
-0.465,-3.175
-0.505,-3.185
-0.525,-3.19
-0.485,-3.195
-0.44,-3.18
-0.4,-3.15
-0.385,-3.105
-0.365,-3.06
-0.37,-2.985
-0.41,-2.88
-0.4,-2.735
-0.395,-2.565
-0.38,-2.38
-0.365,-2.165
-0.35,-1.94
-0.325,-1.705
-0.29,-1.44
-0.27,-1.17
-0.265,-0.94
-0.275,-0.735
-0.29,-0.545
-0.31,-0.365
-0.32,-0.18
-0.32,-0.015
-0.315,0.15
-0.315,0.3
-0.315,0.425
-0.325,0.52
-0.315,0.6
-0.3,0.665
-0.3,0.725
-0.29,0.755
-0.285,0.775
-0.295,0.815
-0.31,0.845
-0.305,0.89
-0.29,0.935
-0.29,0.94
-0.29,0.955
-0.3,0.98
-0.31,1.01
-0.29,1.045
-0.285,1.08
-0.29,1.095
-0.295,1.125
-0.305,1.145
-0.325,1.165
-0.32,1.195
-0.3,1.235
-0.305,1.255
-0.305,1.27
-0.325,1.285
-0.325,1.31
-0.32,1.335
-0.325,1.37
-0.32,1.39
-0.32,1.405
-0.31,1.42
-0.305,1.445
-0.285,1.47
-0.28,1.5
-0.265,1.525
-0.28,1.545
-0.28,1.535
-0.275,1.56
-0.27,1.59
-0.25,1.615
-0.235,1.63
-0.25,1.645
-0.25,1.655
-0.255,1.68
-0.25,1.71
-0.235,1.74
-0.225,1.745
-0.23,1.755
-0.22,1.765
-0.23,1.79
-0.21,1.815
-0.21,1.83
-0.21,1.84
-0.225,1.82
-0.23,1.81
-0.25,1.785
-0.235,1.78
-0.225,1.75
-0.21,1.73
-0.21,1.675
-0.21,1.635
-0.21,1.595
-0.195,1.565
-0.18,1.53
-0.17,1.47
-0.17,1.415
-0.175,1.355
-0.175,1.29
-0.16,1.245
-0.15,1.19
-0.15,1.13
-0.145,1.06
-0.145,0.985
-0.15,0.935
-0.135,0.87
-0.12,0.815
-0.11,0.75
-0.115,0.685
-0.125,0.63
-0.135,0.58
-0.125,0.54
-0.125,0.495
-0.115,0.435
-0.125,0.385
-0.135,0.345
-0.14,0.31
-0.14,0.275
-0.14,0.27
-0.14,0.23
-0.17,0.2
-0.17,0.17
-0.19,0.16
-0.195,0.15
-0.185,0.145
-0.175,0.12
-0.18,0.1
-0.175,0.075
-0.2,0.075
-0.195,0.08
-0.2,0.085
-0.2,0.07
-0.21,0.06
-0.215,0.05
-0.225,0.05
-0.205,0.055
-0.195,0.06
-0.195,0.06
-0.205,0.055
-0.22,0.035
-0.225,0.045
-0.21,0.055
-0.205,0.065
-0.195,0.055
-0.205,0.055
-0.22,0.05
-0.23,0.045
-0.225,0.065
-0.215,0.055
-0.215,0.06
-0.215,0.06
-0.24,0.045
-0.245,0.05
-0.245,0.06
-0.225,0.065
-0.23,0.05
-0.22,0.045
-0.24,0.05
-0.265,0.045
-0.245,0.055
-0.23,0.065
-0.225,0.055
-0.235,0.05
-0.24,0.04
-0.255,0.035
-0.245,0.04
-0.235,0.04
-0.245,0.035
-0.24,0.03
-0.255,0.01
-0.265,0.005
-0.25,0.025
-0.255,0.01
-0.25,0.015
-0.25,-0.01
-0.27,-0.02
-0.265,-0.015
-0.27,-0.01
-0.26,-0.015
-0.265,-0.015
-0.275,-0.025
-0.265,-0.04
-0.275,-0.045
-0.265,-0.04
-0.26,-0.04
-0.255,-0.055
-0.27,-0.065
-0.27,-0.065
-0.29,-0.07
-0.29,-0.07
-0.295,-0.055
-0.29,-0.06
-0.285,-0.07
-0.29,-0.08
-0.285,-0.085
-0.285,-0.07
-0.275,-0.075
-0.275,-0.09
-0.285,-0.09
-0.29,-0.105
-0.28,-0.11
-0.28,-0.105
-0.28,-0.08
-0.28,-0.095
-0.29,-0.1
-0.295,-0.115
-0.29,-0.115
-0.28,-0.11
-0.27,-0.095
-0.26,-0.105
-0.275,-0.12
-0.28,-0.125
-0.305,-0.125
-0.305,-0.11
-0.295,-0.115
-0.285,-0.115
-0.275,-0.125
-0.27,-0.135
-0.28,-0.125
-0.265,-0.12
-0.27,-0.11
-0.275,-0.12
-0.27,-0.13
-0.28,-0.135
-0.28,-0.145
-0.28,-0.125
-0.26,-0.12
-0.255,-0.12
-0.265,-0.125
-0.275,-0.145
-0.31,-0.15
-0.295,-0.135
-0.285,-0.125
-0.275,-0.14
-0.285,-0.14
-0.285,-0.15
-0.29,-0.15
-0.275,-0.135
-0.245,-0.13
-0.24,-0.145
-0.24,-0.15
-0.265,-0.15
-0.285,-0.155
-0.29,-0.15
-0.285,-0.13
-0.27,-0.14
-0.27,-0.155
-0.27,-0.15
-0.275,-0.16
-0.265,-0.145
-0.25,-0.13
-0.25,-0.14
-0.255,-0.14
-0.26,-0.145
-0.26,-0.155
-0.255,-0.14
-0.25,-0.135
-0.24,-0.135
-0.235,-0.135
-0.24,-0.125
-0.24,-0.11
-0.235,-0.08
-0.225,-0.01
-0.215,0.18
-0.185,0.57
-0.145,0.93
-0.065,0.935
0.09,0.66
0.405,0.415
0.82,0.3
0.965,0.24
0.735,0.16
0.385,0.07
0.22,-0.025
0.19,-0.135
0.22,-0.295
0.215,-0.47
0.205,-0.67
0.19,-0.885
0.195,-1.105
0.22,-1.285
0.23,-1.47
0.215,-1.635
0.19,-1.795
0.165,-1.985
0.165,-2.21
0.165,-2.425
0.14,-2.61
0.12,-2.715
0.09,-2.825
0.045,-2.915
0.015,-3.005
-0.03,-3.065
-0.105,-3.105
-0.18,-3.135
-0.24,-3.16
-0.325,-3.175
-0.405,-3.19
-0.51,-3.18
-0.565,-3.185
-0.615,-3.19
-0.605,-3.195
-0.565,-3.185
-0.515,-3.17
-0.465,-3.125
-0.455,-3.095
-0.46,-3.03
-0.475,-2.935
-0.48,-2.8
-0.475,-2.63
-0.465,-2.445
-0.435,-2.22
-0.415,-1.975
-0.37,-1.74
-0.35,-1.48
-0.315,-1.21
-0.29,-0.975
-0.305,-0.765
-0.31,-0.565
-0.32,-0.39
-0.335,-0.23
-0.325,-0.065
-0.325,0.11
-0.32,0.255
-0.315,0.385
-0.31,0.47
-0.3,0.565
-0.29,0.625
-0.285,0.685
-0.265,0.72
-0.26,0.745
-0.25,0.775
-0.26,0.81
-0.245,0.835
-0.23,0.88
-0.235,0.89
-0.23,0.905
-0.245,0.915
-0.255,0.94
-0.25,0.965
-0.235,1.0
-0.24,1.01
-0.245,1.03
-0.235,1.025
-0.255,1.06
-0.255,1.08
-0.25,1.105
-0.24,1.125
-0.25,1.13
-0.25,1.15
-0.265,1.165
-0.255,1.19
-0.255,1.24
-0.255,1.25
-0.255,1.265
-0.25,1.275
-0.255,1.315
-0.25,1.345
-0.23,1.385
-0.22,1.41
-0.235,1.42
-0.25,1.44
-0.255,1.48
-0.245,1.515
-0.23,1.56
-0.22,1.585
-0.215,1.605
-0.235,1.63
-0.245,1.655
-0.245,1.7
-0.22,1.735
-0.215,1.76
-0.21,1.775
-0.195,1.775
-0.185,1.795
-0.16,1.795
-0.15,1.815
-0.13,1.825
-0.13,1.805
-0.125,1.805
-0.12,1.775
-0.105,1.77
-0.085,1.76
-0.075,1.715
-0.07,1.685
-0.065,1.625
-0.06,1.585
-0.05,1.54
-0.03,1.5
-0.025,1.43
-0.02,1.37
-0.015,1.305
-0.005,1.24
-0.01,1.195
-0.01,1.145
0.005,1.065
0.005,1.0
-0.005,0.93
-0.01,0.87
-0.005,0.83
0.0,0.79
-0.005,0.725
-0.02,0.67
-0.03,0.605
-0.06,0.55
-0.07,0.49
-0.065,0.46
-0.08,0.41
-0.08,0.375
-0.105,0.32
-0.12,0.29
-0.11,0.26
-0.115,0.245
-0.11,0.205
-0.115,0.175
-0.13,0.155
-0.15,0.13
-0.145,0.12
-0.135,0.11
-0.14,0.085
-0.155,0.065
-0.165,0.06
-0.175,0.04
-0.165,0.06
-0.16,0.055
-0.16,0.04
-0.17,0.025
-0.185,0.015
-0.19,0.0
-0.2,0.0
-0.18,0.01
-0.18,0.01
-0.18,0.01
-0.2,0.005
-0.205,0.0
-0.195,0.01
-0.19,0.01
-0.195,0.0
-0.195,0.005
-0.2,0.005
-0.205,0.01
-0.195,0.01
-0.19,0.025
-0.19,0.015
-0.19,0.015
-0.205,0.005
-0.215,0.0
-0.215,0.01
-0.205,0.02
-0.205,0.01
-0.2,0.01
-0.205,0.005
-0.21,0.015
-0.215,0.02
-0.205,0.02
-0.195,0.005
-0.2,0.005
-0.21,0.0
-0.23,0.01
-0.22,0.005
-0.215,0.02
-0.205,0.015
-0.215,-0.005
-0.24,-0.005
-0.245,-0.015
-0.235,-0.015
-0.225,0.0
-0.23,-0.025
-0.23,-0.035
-0.235,-0.025
-0.23,-0.03
-0.24,-0.025
-0.23,-0.01
-0.235,-0.035
-0.23,-0.04
-0.245,-0.05
-0.25,-0.06
-0.24,-0.05
-0.235,-0.06
-0.235,-0.06
-0.24,-0.08
-0.25,-0.08
-0.265,-0.085
-0.255,-0.085
-0.245,-0.065
-0.245,-0.08
-0.255,-0.085
-0.25,-0.105
-0.27,-0.1
-0.255,-0.095
-0.25,-0.09
-0.255,-0.09
-0.255,-0.11
-0.27,-0.115
-0.275,-0.115
-0.265,-0.12
-0.25,-0.11
-0.25,-0.105
-0.255,-0.12
-0.26,-0.13
-0.275,-0.13
-0.26,-0.11
-0.255,-0.11
-0.25,-0.12
-0.265,-0.12
-0.26,-0.135
-0.275,-0.155
-0.28,-0.125
-0.26,-0.125
-0.255,-0.12
-0.26,-0.14
-0.27,-0.145
-0.29,-0.145
-0.275,-0.13
-0.265,-0.13
-0.26,-0.13
-0.275,-0.14
-0.28,-0.16
-0.28,-0.155
-0.27,-0.14
-0.265,-0.13
-0.25,-0.14
-0.255,-0.145
-0.26,-0.15
-0.275,-0.16
-0.275,-0.145
-0.265,-0.135
-0.255,-0.145
-0.255,-0.155
-0.27,-0.155
-0.27,-0.155
-0.265,-0.15
-0.25,-0.135
-0.255,-0.145
-0.255,-0.155
-0.265,-0.16
-0.275,-0.155
-0.27,-0.15
-0.255,-0.145
-0.25,-0.155
-0.265,-0.15
-0.285,-0.165
-0.27,-0.165
-0.265,-0.15
-0.26,-0.14
-0.25,-0.14
-0.25,-0.15
-0.26,-0.16
-0.275,-0.155
-0.25,-0.145
-0.25,-0.145
-0.225,-0.14
-0.23,-0.135
-0.23,-0.125
-0.235,-0.115
-0.22,-0.05
-0.205,0.095
-0.17,0.425
-0.135,0.845
-0.095,0.995
0.0,0.745
0.245,0.485
0.645,0.35
0.985,0.29
0.97,0.25
0.635,0.19
0.345,0.125
0.21,0.055
0.205,-0.04
0.23,-0.195
0.24,-0.38
0.23,-0.58
0.22,-0.825
0.225,-1.05
0.24,-1.26
0.25,-1.445
0.245,-1.625
0.24,-1.81
0.205,-1.98
0.205,-2.17
0.2,-2.375
0.195,-2.585
0.18,-2.72
0.13,-2.835
0.085,-2.905
0.045,-2.97
0.01,-3.035
-0.045,-3.1
-0.1,-3.13
-0.17,-3.145
-0.225,-3.165
-0.285,-3.18
-0.345,-3.175
-0.415,-3.185
-0.5,-3.18
-0.57,-3.195
-0.595,-3.195
-0.565,-3.185
-0.525,-3.16
-0.485,-3.145
-0.47,-3.105
-0.465,-3.05
-0.48,-2.965
-0.475,-2.835
-0.45,-2.685
-0.43,-2.545
-0.425,-2.385
-0.42,-2.185
-0.39,-1.98
-0.34,-1.735
-0.315,-1.495
-0.28,-1.265
-0.28,-1.045
-0.315,-0.855
-0.315,-0.65
-0.315,-0.45
-0.31,-0.265
-0.32,-0.12
-0.33,0.04
-0.335,0.185
-0.345,0.325
-0.34,0.46
-0.305,0.565
-0.275,0.62
-0.28,0.665
-0.285,0.7
-0.295,0.745
-0.295,0.775
-0.28,0.825
-0.27,0.84
-0.27,0.865
-0.275,0.895
-0.285,0.92
-0.27,0.945
-0.27,0.99
-0.27,0.99
-0.26,1.0
-0.27,1.02
-0.28,1.04
-0.265,1.065
-0.265,1.09
-0.265,1.11
-0.27,1.125
-0.275,1.135
-0.305,1.155
-0.28,1.185
-0.285,1.22
-0.275,1.225
-0.28,1.25
-0.29,1.265
-0.3,1.285
-0.295,1.335
-0.28,1.36
-0.27,1.37
-0.27,1.405
-0.29,1.415
-0.295,1.44
-0.29,1.47
-0.285,1.51
-0.275,1.525
-0.27,1.545
-0.285,1.56
-0.29,1.58
-0.275,1.625
-0.27,1.665
-0.27,1.69
-0.27,1.69
-0.265,1.71
-0.275,1.73
-0.26,1.765
-0.25,1.8
-0.24,1.805
-0.235,1.805
-0.235,1.81
-0.235,1.81
-0.225,1.835
-0.21,1.84
-0.185,1.82
-0.185,1.79
-0.175,1.775
-0.19,1.745
-0.165,1.725
-0.145,1.71
-0.135,1.685
-0.13,1.64
-0.135,1.58
-0.13,1.525
-0.105,1.49
-0.1,1.445
-0.075,1.39
-0.08,1.31
-0.09,1.25
-0.085,1.18
-0.065,1.125
-0.045,1.07
-0.04,1.01
-0.04,0.925
-0.05,0.86
-0.06,0.79
-0.05,0.74
-0.055,0.7
-0.055,0.62
-0.055,0.56
-0.065,0.51
-0.065,0.46
-0.08,0.42
-0.075,0.395
-0.075,0.34
-0.08,0.305
-0.095,0.255
-0.105,0.24
-0.115,0.23
-0.105,0.205
-0.105,0.18
-0.12,0.15
-0.13,0.14
-0.135,0.13
-0.14,0.11
-0.13,0.11
-0.13,0.095
-0.145,0.085
-0.14,0.075
-0.155,0.05
-0.15,0.075
-0.15,0.065
-0.145,0.06
-0.155,0.045
-0.16,0.035
-0.165,0.045
-0.155,0.06
-0.15,0.075
-0.15,0.08
-0.155,0.075
-0.165,0.08
-0.17,0.085
-0.16,0.085
-0.16,0.105
-0.165,0.11
-0.18,0.1
-0.18,0.095
-0.18,0.105
-0.185,0.11
-0.17,0.12
-0.175,0.12
-0.165,0.12
-0.16,0.1
-0.17,0.115
-0.165,0.12
-0.165,0.11
-0.155,0.11
-0.155,0.09
-0.165,0.07
-0.165,0.05
-0.145,0.05
-0.145,0.055
-0.14,0.04
-0.14,0.03
-0.15,0.005
-0.15,0.01
-0.15,0.0
-0.145,0.01
-0.145,-0.005
-0.145,-0.03
-0.155,-0.03
-0.165,-0.04
-0.165,-0.015
-0.175,-0.01
-0.175,0.0
-0.19,-0.015
-0.21,-0.035
-0.21,-0.035
-0.21,-0.03
-0.215,-0.03
-0.22,-0.045
-0.23,-0.045
-0.245,-0.055
-0.245,-0.065
-0.245,-0.055
-0.245,-0.045
-0.245,-0.06
-0.24,-0.065
-0.26,-0.085
-0.27,-0.09
-0.26,-0.075
-0.255,-0.07
-0.26,-0.085
-0.265,-0.1
-0.265,-0.11
-0.275,-0.1
-0.265,-0.1
-0.275,-0.105
-0.265,-0.11
-0.28,-0.105
-0.275,-0.125
-0.285,-0.125
-0.27,-0.115
-0.285,-0.1
-0.275,-0.115
-0.28,-0.115
-0.29,-0.13
-0.285,-0.125
-0.28,-0.13
-0.28,-0.11
-0.27,-0.115
-0.275,-0.13
-0.285,-0.14
-0.305,-0.15
-0.285,-0.13
-0.275,-0.13
-0.275,-0.135
-0.275,-0.14
-0.295,-0.14
-0.285,-0.155
-0.29,-0.14
-0.275,-0.125
-0.275,-0.14
-0.28,-0.14
-0.285,-0.14
-0.29,-0.15
-0.28,-0.13
-0.27,-0.125
-0.285,-0.13
-0.28,-0.135
-0.295,-0.135
-0.28,-0.145
-0.285,-0.12
-0.27,-0.135
-0.275,-0.14
-0.27,-0.145
-0.27,-0.145
-0.29,-0.15
-0.28,-0.145
-0.28,-0.125
-0.27,-0.125
-0.265,-0.145
-0.28,-0.15
-0.285,-0.15
-0.28,-0.13
-0.27,-0.12
-0.27,-0.13
-0.28,-0.145
-0.27,-0.15
-0.275,-0.15
-0.27,-0.135
-0.265,-0.12
-0.265,-0.135
-0.255,-0.135
-0.28,-0.16
-0.275,-0.155
-0.275,-0.135
-0.255,-0.135
-0.25,-0.13
-0.255,-0.14
-0.26,-0.14
-0.28,-0.145
-0.255,-0.125
-0.255,-0.105
-0.24,-0.11
-0.245,-0.105
-0.245,-0.11
-0.25,-0.08
-0.225,-0.01
-0.21,0.13
-0.185,0.45
-0.16,0.84
-0.125,0.95
-0.055,0.7
0.145,0.46
0.53,0.355
0.85,0.31
0.865,0.27
0.585,0.215
0.295,0.17
0.19,0.13
0.195,0.09
0.215,-0.015
0.22,-0.17
0.215,-0.35
0.205,-0.56
0.22,-0.775
0.23,-1.015
0.24,-1.26
0.245,-1.505
0.23,-1.745
0.21,-1.97
0.21,-2.16
0.21,-2.285
0.205,-2.42
0.22,-2.54
0.215,-2.615
0.195,-2.68
0.18,-2.73
0.195,-2.775
0.19,-2.875
0.17,-2.96
0.14,-3.015
0.07,-3.045
0.03,-3.07
0.0,-3.07
-0.03,-3.1
-0.095,-3.135
-0.155,-3.15
-0.24,-3.155
-0.3,-3.15
-0.325,-3.13
-0.315,-3.15
-0.285,-3.15
-0.275,-3.14
-0.26,-3.13
-0.255,-3.11
-0.255,-3.06
-0.265,-3.01
-0.305,-2.945
-0.335,-2.87
-0.365,-2.77
-0.375,-2.645
-0.375,-2.515
-0.36,-2.4
-0.355,-2.255
-0.365,-2.1
-0.38,-1.89
-0.375,-1.66
-0.37,-1.445
-0.37,-1.25
-0.38,-1.045
-0.385,-0.84
-0.37,-0.635
-0.355,-0.425
-0.355,-0.255
-0.36,-0.1
-0.38,0.03
-0.395,0.145
-0.415,0.285
-0.405,0.395
-0.38,0.525
-0.37,0.61
-0.365,0.68
-0.38,0.74
-0.38,0.77
-0.375,0.835
-0.365,0.885
-0.35,0.9
-0.34,0.93
-0.355,0.95
-0.385,0.98
-0.355,1.035
-0.35,1.09
-0.355,1.11
-0.36,1.125
-0.36,1.15
-0.37,1.175
-0.365,1.22
-0.36,1.255
-0.355,1.285
-0.365,1.315
-0.375,1.345
-0.39,1.37
-0.38,1.415
-0.365,1.465
-0.37,1.485
-0.38,1.52
-0.39,1.55
-0.385,1.58
-0.375,1.63
-0.375,1.655
-0.365,1.705
-0.375,1.74
-0.375,1.75
-0.38,1.785
-0.38,1.85
-0.355,1.88
-0.35,1.915
-0.345,1.935
-0.36,1.965
-0.355,1.99
-0.35,2.01
-0.33,2.055
-0.325,2.07
-0.33,2.07
-0.325,2.08
-0.32,2.09
-0.305,2.11
-0.29,2.125
-0.27,2.1
-0.27,2.09
-0.27,2.085
-0.27,2.06
-0.26,2.055
-0.235,2.035
-0.225,1.99
-0.215,1.945
-0.21,1.89
-0.215,1.845
-0.195,1.805
-0.175,1.75
-0.165,1.69
-0.155,1.615
-0.16,1.545
-0.165,1.485
-0.145,1.42
-0.125,1.365
-0.115,1.28
-0.115,1.21
-0.125,1.125
-0.12,1.065
-0.125,1.01
-0.11,0.965
-0.11,0.895
-0.11,0.82
-0.125,0.755
-0.125,0.69
-0.125,0.67
-0.135,0.61
-0.13,0.555
-0.14,0.51
-0.14,0.445
-0.15,0.42
-0.15,0.385
-0.14,0.365
-0.135,0.335
-0.15,0.29
-0.16,0.245
-0.17,0.235
-0.16,0.21
-0.165,0.205
-0.165,0.175
-0.165,0.145
-0.185,0.145
-0.195,0.125
-0.2,0.11
-0.19,0.12
-0.185,0.105
-0.19,0.085
-0.195,0.065
-0.215,0.06
-0.195,0.065
-0.185,0.065
-0.195,0.065
-0.2,0.035
-0.22,0.04
-0.22,0.025
-0.22,0.045
-0.225,0.035
-0.22,0.035
-0.235,0.025
-0.235,0.01
-0.24,0.025
-0.225,0.01
-0.225,0.025
-0.215,0.03
-0.22,0.015
-0.225,0.0
-0.235,0.0
-0.215,0.015
-0.21,0.02
-0.21,0.015
-0.21,0.01
-0.23,0.015
-0.225,0.015
-0.215,0.025
-0.21,0.025
-0.2,0.02
-0.215,0.015
-0.225,0.015
-0.235,0.01
-0.245,0.02
-0.24,0.025
-0.23,0.02
-0.235,0.02
-0.24,0.015
-0.25,0.01
-0.25,0.02
-0.245,0.02
-0.24,0.01
-0.235,0.005
-0.245,-0.01
-0.255,0.0
-0.25,0.015
-0.23,0.015
-0.225,0.01
-0.24,0.01
-0.245,0.01
-0.255,0.02
-0.25,0.02
-0.265,0.035
-0.255,0.035
-0.25,0.025
-0.26,0.02
-0.28,0.02
-0.27,0.035
-0.275,0.04
-0.28,0.015
-0.265,0.0
-0.28,0.0
-0.28,-0.015
-0.29,0.005
-0.255,0.005
-0.255,-0.01
-0.25,-0.025
-0.265,-0.045
-0.26,-0.06
-0.25,-0.075
-0.24,-0.06
-0.205,-0.065
-0.205,-0.075
-0.205,-0.1
-0.225,-0.09
-0.23,-0.095
-0.225,-0.11
-0.225,-0.12
-0.21,-0.13
-0.225,-0.155
-0.23,-0.155
-0.235,-0.15
-0.235,-0.145
-0.225,-0.14
-0.225,-0.14
-0.23,-0.145
-0.235,-0.13
-0.245,-0.125
-0.25,-0.125
-0.26,-0.14
-0.265,-0.14
-0.275,-0.15
-0.285,-0.16
-0.295,-0.155
-0.28,-0.145
-0.275,-0.145
-0.285,-0.145
-0.3,-0.155
-0.31,-0.15
-0.31,-0.15
-0.295,-0.145
-0.275,-0.145
-0.28,-0.15
-0.285,-0.155
-0.29,-0.155
-0.29,-0.15
-0.29,-0.14
-0.295,-0.15
-0.305,-0.16
-0.3,-0.17
-0.3,-0.17
-0.285,-0.15
-0.28,-0.145
-0.275,-0.14
-0.28,-0.165
-0.285,-0.175
-0.295,-0.175
-0.295,-0.165
-0.285,-0.145
-0.285,-0.145
-0.285,-0.17
-0.29,-0.165
-0.315,-0.17
-0.295,-0.165
-0.29,-0.155
-0.28,-0.16
-0.285,-0.155
-0.295,-0.155
-0.295,-0.16
-0.285,-0.145
-0.26,-0.125
-0.255,-0.125
-0.255,-0.135
-0.26,-0.135
-0.285,-0.105
-0.25,-0.07
-0.24,0.005
-0.225,0.195
-0.2,0.545
-0.18,0.835
-0.12,0.825
-0.035,0.605
0.205,0.415
0.555,0.33
0.83,0.295
0.79,0.235
0.51,0.19
0.255,0.17
0.14,0.16
0.15,0.11
0.175,0.035
0.185,-0.065
0.18,-0.225
0.21,-0.39
0.24,-0.595
0.265,-0.83
0.28,-1.06
0.29,-1.295
0.295,-1.575
0.295,-1.815
0.305,-2.01
0.315,-2.18
0.32,-2.33
0.32,-2.455
0.325,-2.545
0.325,-2.605
0.335,-2.665
0.335,-2.75
0.325,-2.84
0.305,-2.915
0.26,-2.985
0.215,-3.01
0.135,-3.04
0.095,-3.065
0.065,-3.09
0.015,-3.115
-0.045,-3.14
-0.145,-3.14
-0.225,-3.125
-0.275,-3.135
-0.3,-3.14
-0.31,-3.15
-0.3,-3.15
-0.285,-3.125
-0.28,-3.1
-0.29,-3.065
-0.315,-3.025
-0.35,-2.955
-0.39,-2.87
-0.415,-2.755
-0.43,-2.63
-0.43,-2.53
-0.435,-2.41
-0.435,-2.285
-0.43,-2.12
-0.415,-1.89
-0.395,-1.685
-0.395,-1.445
-0.4,-1.245
-0.405,-1.025
-0.41,-0.805
-0.4,-0.595
-0.38,-0.39
-0.37,-0.215
-0.38,-0.055
-0.4,0.07
-0.415,0.215
-0.42,0.355
-0.415,0.48
-0.405,0.6
-0.385,0.665
-0.395,0.72
-0.405,0.77
-0.38,0.82
-0.365,0.88
-0.36,0.9
-0.34,0.93
-0.35,0.95
-0.355,0.985
-0.345,1.025
-0.35,1.06
-0.345,1.09
-0.355,1.11
-0.365,1.13
-0.365,1.165
-0.365,1.2
-0.36,1.25
-0.355,1.27
-0.375,1.305
-0.39,1.34
-0.395,1.365
-0.39,1.41
-0.39,1.45
-0.38,1.48
-0.38,1.495
-0.375,1.535
-0.385,1.575
-0.375,1.625
-0.365,1.665
-0.365,1.7
-0.375,1.715
-0.375,1.75
-0.375,1.78
-0.37,1.825
-0.355,1.865
-0.345,1.9
-0.335,1.935
-0.33,1.94
-0.34,1.975
-0.325,2.02
-0.315,2.045
-0.31,2.065
-0.31,2.06
-0.305,2.075
-0.315,2.075
-0.315,2.09
-0.29,2.09
-0.27,2.08
-0.26,2.055
