noise1,noise2
-0.155,-0.025
-0.16,-0.035
-0.15,-0.025
-0.165,-0.035
-0.17,-0.03
-0.165,-0.01
-0.165,-0.01
-0.17,-0.02
-0.175,-0.03
-0.175,-0.03
-0.17,-0.025
-0.165,-0.02
-0.165,-0.02
-0.185,-0.015
-0.185,-0.01
-0.17,-0.01
-0.175,-0.005
-0.18,-0.01
-0.175,-0.02
-0.18,-0.015
-0.185,-0.01
-0.185,-0.01
-0.185,0.0
-0.185,0.0
-0.195,-0.005
-0.21,-0.01
-0.21,-0.01
-0.21,-0.015
-0.21,-0.025
-0.225,-0.005
-0.215,-0.015
-0.2,-0.035
-0.22,-0.02
-0.225,-0.015
-0.23,-0.02
-0.23,-0.03
-0.235,-0.035
-0.24,-0.035
-0.23,-0.015
-0.23,-0.015
-0.235,-0.02
-0.245,-0.02
-0.23,-0.02
-0.225,-0.01
-0.225,-0.005
-0.225,-0.025
-0.24,-0.025
-0.25,-0.02
-0.25,-0.02
-0.235,-0.025
-0.235,-0.025
-0.245,-0.015
-0.25,-0.03
-0.255,-0.03
-0.255,-0.015
-0.255,-0.005
-0.255,0.0
-0.245,-0.005
-0.235,-0.01
-0.235,-0.01
-0.245,-0.005
-0.25,-0.025
-0.25,-0.015
-0.255,-0.005
-0.27,-0.015
-0.27,-0.015
-0.25,-0.01
-0.235,-0.01
-0.255,-0.01
-0.27,-0.015
-0.28,-0.015
-0.28,0.0
-0.285,-0.01
-0.295,-0.015
-0.285,-0.005
-0.28,0.0
-0.275,0.005
-0.28,0.01
-0.295,0.005
-0.295,0.005
-0.29,0.015
-0.285,0.005
-0.285,-0.005
-0.29,-0.005
-0.29,-0.01
-0.29,0.005
-0.285,0.0
-0.29,0.005
-0.295,0.005
-0.305,0.01
-0.315,0.02
-0.315,0.015
-0.315,0.01
-0.305,0.01
-0.305,0.005
-0.315,0.0
-0.325,0.005
-0.315,0.025
-0.305,0.025
-0.305,0.02
-0.315,0.025
-0.33,0.025
-0.33,0.03
-0.32,0.035
-0.32,0.035
-0.31,0.025
-0.31,0.02
-0.325,0.025
-0.33,0.02
-0.335,0.01
-0.33,0.015
-0.335,0.005
-0.34,0.005
-0.34,0.015
-0.325,0.005
-0.33,0.015
-0.34,0.035
-0.345,0.035
-0.365,0.03
-0.37,0.035
-0.375,0.035
-0.36,0.04
-0.37,0.035
-0.365,0.025
-0.35,0.03
-0.35,0.035
-0.365,0.03
-0.365,0.04
-0.37,0.035
-0.375,0.025
-0.365,0.03
-0.365,0.05
-0.375,0.055
-0.385,0.04
-0.38,0.055
-0.375,0.065
-0.37,0.07
-0.37,0.065
-0.375,0.06
-0.38,0.06
-0.38,0.065
-0.385,0.07
-0.38,0.06
-0.39,0.05
-0.395,0.035
-0.39,0.03
-0.38,0.04
-0.4,0.055
-0.4,0.06
-0.38,0.05
-0.375,0.07
-0.375,0.075
-0.385,0.07
-0.395,0.07
-0.395,0.065
-0.385,0.07
-0.385,0.065
-0.4,0.08
-0.4,0.07
-0.415,0.06
-0.4,0.06
-0.41,0.065
-0.43,0.065
-0.43,0.06
-0.425,0.055
-0.425,0.06
-0.435,0.065
-0.45,0.065
-0.46,0.06
-0.455,0.055
-0.455,0.065
-0.445,0.075
-0.43,0.09
-0.435,0.09
-0.44,0.085
-0.445,0.08
-0.445,0.065
-0.46,0.065
-0.47,0.075
-0.47,0.085
-0.475,0.09
-0.47,0.085
-0.46,0.065
-0.475,0.08
-0.485,0.085
-0.49,0.085
-0.49,0.11
-0.49,0.1
-0.5,0.085
-0.485,0.095
-0.48,0.105
-0.485,0.11
-0.485,0.11
-0.5,0.09
-0.505,0.095
-0.495,0.115
-0.51,0.115
-0.51,0.115
-0.5,0.1
-0.5,0.1
-0.505,0.1
-0.505,0.105
-0.505,0.105
-0.5,0.105
-0.5,0.115
-0.485,0.105
-0.49,0.12
-0.49,0.135
-0.475,0.15
-0.475,0.12
-0.47,0.11
-0.47,0.115
-0.485,0.115
-0.495,0.115
-0.505,0.12
-0.51,0.12
-0.505,0.135
-0.51,0.14
-0.53,0.14
-0.515,0.125
-0.51,0.13
-0.52,0.155
-0.52,0.13
-0.515,0.135
-0.52,0.145
-0.52,0.135
-0.515,0.135
-0.515,0.145
-0.515,0.145
-0.525,0.145
-0.53,0.145
-0.535,0.135
-0.525,0.135
-0.525,0.135
-0.535,0.15
-0.53,0.155
-0.525,0.16
-0.525,0.155
-0.515,0.155
-0.53,0.15
-0.545,0.155
-0.55,0.16
-0.545,0.155
-0.54,0.15
-0.53,0.16
-0.525,0.16
-0.52,0.165
-0.52,0.16
-0.53,0.16
-0.535,0.16
-0.54,0.165
-0.54,0.155
-0.54,0.16
-0.545,0.165
-0.535,0.165
-0.535,0.165
-0.54,0.16
-0.535,0.15
-0.54,0.15
-0.545,0.155
-0.55,0.16
-0.55,0.16
-0.545,0.15
-0.54,0.155
-0.535,0.145
-0.555,0.17
-0.555,0.155
-0.555,0.14
-0.555,0.15
-0.555,0.155
-0.555,0.165
-0.555,0.175
-0.555,0.175
-0.555,0.17
-0.555,0.17
-0.56,0.175
-0.57,0.17
-0.57,0.18
-0.56,0.185
-0.56,0.19
-0.555,0.185
-0.57,0.18
-0.575,0.175
-0.57,0.175
-0.57,0.165
-0.575,0.16
-0.58,0.17
-0.58,0.19
-0.57,0.195
-0.565,0.195
-0.585,0.19
-0.555,0.185
-0.545,0.18
-0.56,0.175
-0.565,0.175
-0.565,0.17
-0.56,0.17
-0.56,0.185
-0.565,0.185
-0.575,0.18
-0.575,0.18
-0.57,0.18
-0.575,0.185
-0.585,0.195
-0.585,0.195
-0.59,0.185
-0.585,0.175
-0.565,0.18
-0.56,0.185
-0.565,0.18
-0.565,0.18
-0.575,0.195
-0.58,0.205
-0.575,0.195
-0.58,0.18
-0.585,0.17
-0.575,0.165
-0.575,0.175
-0.58,0.185
-0.575,0.19
-0.575,0.195
-0.58,0.2
-0.58,0.195
-0.57,0.2
-0.565,0.2
-0.565,0.2
-0.56,0.21
-0.56,0.195
-0.56,0.19
-0.57,0.19
-0.565,0.18
-0.56,0.185
-0.56,0.195
-0.565,0.195
-0.565,0.19
-0.56,0.195
-0.56,0.195
-0.56,0.195
-0.565,0.185
-0.575,0.175
-0.575,0.19
-0.57,0.195
-0.56,0.2
-0.58,0.2
-0.585,0.2
-0.575,0.19
-0.56,0.185
-0.56,0.185
-0.57,0.195
-0.57,0.21
-0.58,0.21
-0.585,0.215
-0.575,0.22
-0.565,0.22
-0.565,0.215
-0.575,0.215
-0.565,0.205
-0.565,0.19
-0.575,0.18
-0.585,0.19
-0.57,0.215
-0.555,0.22
-0.54,0.2
-0.555,0.2
-0.56,0.205
-0.56,0.195
-0.56,0.195
-0.57,0.2
-0.58,0.205
-0.57,0.205
-0.57,0.195
-0.575,0.185
-0.575,0.18
-0.57,0.21
-0.565,0.205
-0.575,0.195
-0.575,0.185
-0.575,0.195
-0.58,0.215
-0.57,0.195
-0.56,0.19
-0.55,0.185
-0.56,0.175
-0.565,0.17
-0.565,0.17
-0.565,0.19
-0.565,0.205
-0.56,0.205
-0.545,0.185
-0.55,0.185
-0.57,0.185
-0.585,0.19
-0.575,0.185
-0.565,0.185
-0.555,0.19
-0.56,0.195
-0.565,0.2
-0.57,0.195
-0.57,0.19
-0.57,0.185
-0.57,0.18
-0.56,0.185
-0.56,0.185
-0.565,0.19
-0.565,0.195
-0.57,0.195
-0.57,0.195
-0.565,0.185
-0.565,0.185
-0.55,0.195
-0.555,0.195
-0.565,0.175
-0.565,0.185
-0.565,0.19
-0.565,0.195
-0.55,0.195
-0.55,0.185
-0.56,0.185
-0.56,0.2
-0.555,0.185
-0.545,0.17
-0.535,0.17
-0.555,0.18
-0.565,0.185
-0.565,0.185
-0.565,0.185
-0.565,0.19
-0.56,0.195
-0.54,0.19
-0.55,0.19
-0.565,0.195
-0.555,0.185
-0.55,0.17
-0.545,0.175
-0.54,0.195
-0.54,0.19
-0.54,0.185
-0.54,0.185
-0.56,0.185
-0.565,0.19
-0.565,0.195
-0.555,0.195
-0.55,0.185
-0.545,0.19
-0.545,0.18
-0.535,0.205
-0.525,0.195
-0.525,0.18
-0.525,0.19
-0.53,0.195
-0.54,0.2
-0.54,0.2
-0.535,0.2
-0.53,0.195
-0.53,0.2
-0.53,0.2
-0.525,0.19
-0.525,0.185
-0.535,0.185
-0.535,0.195
-0.52,0.21
-0.52,0.18
-0.53,0.175
-0.54,0.185
-0.525,0.19
-0.52,0.19
-0.515,0.2
-0.515,0.2
-0.52,0.195
-0.525,0.185
-0.535,0.17
-0.53,0.18
-0.525,0.185
-0.515,0.195
-0.515,0.195
-0.52,0.195
-0.525,0.19
-0.525,0.205
-0.52,0.2
-0.51,0.19
-0.51,0.19
-0.515,0.205
-0.505,0.2
-0.49,0.19
-0.49,0.19
-0.505,0.195
-0.525,0.205
-0.525,0.185
-0.51,0.18
-0.495,0.19
-0.485,0.215
-0.495,0.205
-0.505,0.195
-0.49,0.19
-0.495,0.2
-0.5,0.205
-0.495,0.2
-0.495,0.2
-0.5,0.205
-0.5,0.21
-0.49,0.195
-0.485,0.2
-0.48,0.21
-0.48,0.21
-0.465,0.205
-0.465,0.195
-0.475,0.185
-0.47,0.2
-0.475,0.205
-0.49,0.195
-0.485,0.195
-0.47,0.205
-0.46,0.215
-0.48,0.2
-0.48,0.21
-0.47,0.22
-0.47,0.22
-0.47,0.205
-0.465,0.205
-0.46,0.215
-0.46,0.2
-0.46,0.195
-0.46,0.205
-0.46,0.205
-0.465,0.21
-0.465,0.205
-0.465,0.205
-0.47,0.205
-0.475,0.21
-0.465,0.2
-0.465,0.2
-0.455,0.2
-0.435,0.205
-0.45,0.205
-0.46,0.2
-0.465,0.205
-0.465,0.205
-0.465,0.2
-0.47,0.195
-0.46,0.205
-0.455,0.2
-0.46,0.19
-0.45,0.175
-0.45,0.185
-0.455,0.19
-0.45,0.195
-0.45,0.195
-0.45,0.19
-0.455,0.185
-0.44,0.185
-0.43,0.185
-0.43,0.19
-0.425,0.185
-0.435,0.2
-0.425,0.195
-0.43,0.2
-0.415,0.185
-0.415,0.18
-0.43,0.175
-0.435,0.18
-0.44,0.19
-0.445,0.2
-0.445,0.21
-0.435,0.22
-0.43,0.22
-0.425,0.195
-0.43,0.195
-0.425,0.2
-0.405,0.215
-0.415,0.215
-0.415,0.215
-0.405,0.21
-0.405,0.215
-0.415,0.215
-0.42,0.205
-0.41,0.2
-0.405,0.195
-0.4,0.2
-0.41,0.195
-0.405,0.21
-0.4,0.22
-0.41,0.21
-0.405,0.22
-0.4,0.22
-0.4,0.215
-0.4,0.215
-0.4,0.22
-0.4,0.22
-0.405,0.22
-0.38,0.215
-0.385,0.22
-0.375,0.23
-0.385,0.215
-0.39,0.2
-0.38,0.185
-0.37,0.185
-0.37,0.195
-0.375,0.2
-0.375,0.17
-0.37,0.18
-0.375,0.195
-0.395,0.2
-0.385,0.19
-0.375,0.19
-0.365,0.21
-0.365,0.21
-0.365,0.2
-0.375,0.19
-0.36,0.185
-0.355,0.195
-0.35,0.21
-0.34,0.205
-0.335,0.2
-0.335,0.205
-0.345,0.21
-0.345,0.21
-0.34,0.205
-0.33,0.19
-0.35,0.195
-0.35,0.2
-0.34,0.195
-0.34,0.21
-0.335,0.21
-0.325,0.2
-0.325,0.2
-0.32,0.205
-0.31,0.2
-0.3,0.2
-0.3,0.185
-0.295,0.18
-0.305,0.18
-0.305,0.18
-0.31,0.185
-0.305,0.18
-0.305,0.18
-0.305,0.185
-0.295,0.19
-0.275,0.195
-0.29,0.185
-0.3,0.175
-0.295,0.16
-0.295,0.175
-0.295,0.18
-0.29,0.18
-0.295,0.16
-0.29,0.165
-0.28,0.175
-0.29,0.175
-0.275,0.17
-0.27,0.17
-0.285,0.165
-0.285,0.175
-0.285,0.18
-0.275,0.175
-0.265,0.17
-0.265,0.165
-0.27,0.17
-0.285,0.185
-0.285,0.17
-0.275,0.155
-0.275,0.15
-0.28,0.18
-0.275,0.185
-0.265,0.18
-0.265,0.18
-0.265,0.175
-0.25,0.175
-0.26,0.175
-0.27,0.18
-0.275,0.175
-0.25,0.165
-0.245,0.17
-0.245,0.18
-0.25,0.18
-0.26,0.195
-0.265,0.19
-0.255,0.165
-0.255,0.165
-0.255,0.165
-0.25,0.175
-0.265,0.175
-0.255,0.17
-0.24,0.16
-0.24,0.16
-0.24,0.175
-0.235,0.175
-0.235,0.155
-0.235,0.145
-0.23,0.15
-0.225,0.17
-0.225,0.17
-0.23,0.17
-0.235,0.165
-0.235,0.165
-0.225,0.155
-0.22,0.145
-0.22,0.145
-0.215,0.155
-0.215,0.145
-0.205,0.135
-0.205,0.15
-0.21,0.16
-0.22,0.16
-0.21,0.155
-0.205,0.145
-0.205,0.14
-0.205,0.14
-0.21,0.14
-0.205,0.13
-0.19,0.13
-0.195,0.155
-0.195,0.155
-0.185,0.135
-0.185,0.135
-0.19,0.13
-0.2,0.125
-0.185,0.13
-0.18,0.135
-0.185,0.14
-0.185,0.145
-0.185,0.15
-0.19,0.145
-0.19,0.14
-0.205,0.14
-0.205,0.145
-0.19,0.135
-0.18,0.135
-0.175,0.135
-0.175,0.125
-0.17,0.125
-0.165,0.145
-0.165,0.155
-0.165,0.16
-0.165,0.135
-0.175,0.14
-0.165,0.14
-0.16,0.125
-0.155,0.12
-0.16,0.135
-0.16,0.12
-0.16,0.115
-0.155,0.11
-0.165,0.105
-0.165,0.105
-0.16,0.12
-0.17,0.13
-0.155,0.115
-0.145,0.11
-0.14,0.12
-0.145,0.12
-0.15,0.115
-0.15,0.12
-0.165,0.12
-0.155,0.11
-0.14,0.105
-0.14,0.105
-0.145,0.11
-0.145,0.115
-0.16,0.12
-0.155,0.115
-0.15,0.11
-0.15,0.1
-0.135,0.1
-0.135,0.105
-0.14,0.11
-0.145,0.1
-0.15,0.095
-0.145,0.1
-0.145,0.1
-0.13,0.09
-0.13,0.085
-0.13,0.08
-0.13,0.095
-0.13,0.095
-0.115,0.085
-0.115,0.085
-0.115,0.08
-0.115,0.08
-0.13,0.095
-0.115,0.085
-0.105,0.075
-0.12,0.085
-0.12,0.095
-0.125,0.1
-0.115,0.09
-0.115,0.075
-0.105,0.07
-0.1,0.065
-0.1,0.075
-0.105,0.07
-0.11,0.06
-0.1,0.07
-0.095,0.075
-0.105,0.075
-0.125,0.065
-0.11,0.065
-0.1,0.075
-0.105,0.085
-0.11,0.085
-0.11,0.08
-0.105,0.08
-0.105,0.08
-0.11,0.075
-0.12,0.08
-0.12,0.08
-0.095,0.07
-0.09,0.075
-0.1,0.085
-0.105,0.07
-0.1,0.065
-0.085,0.065
-0.08,0.075
-0.08,0.08
-0.09,0.08
-0.09,0.08
-0.095,0.075
-0.09,0.075
-0.08,0.085
-0.07,0.065
-0.065,0.065
-0.08,0.09
-0.075,0.085
-0.075,0.075
-0.07,0.07
-0.07,0.07
-0.075,0.075
-0.075,0.075
-0.085,0.08
-0.07,0.075
-0.055,0.065
-0.065,0.055
-0.06,0.05
-0.06,0.06
-0.075,0.08
-0.075,0.075
-0.075,0.06
-0.08,0.05
-0.08,0.05
-0.065,0.05
-0.055,0.045
-0.055,0.045
-0.055,0.065
-0.055,0.075
-0.065,0.07
-0.065,0.065
-0.06,0.06
-0.06,0.055
-0.055,0.065
-0.055,0.055
-0.06,0.045
-0.05,0.06
-0.045,0.05
-0.04,0.045
-0.03,0.055
-0.025,0.05
-0.03,0.045
-0.05,0.05
-0.05,0.055
-0.035,0.05
-0.025,0.035
-0.045,0.04
-0.045,0.045
-0.035,0.05
-0.025,0.05
-0.02,0.05
-0.025,0.055
-0.035,0.05
-0.03,0.05
-0.025,0.05
-0.03,0.045
-0.03,0.045
-0.025,0.05
-0.02,0.06
-0.02,0.05
-0.005,0.045
0.005,0.04
0.005,0.04
0.01,0.05
0.025,0.05
0.045,0.055
0.03,0.04
0.025,0.035
0.015,0.04
0.005,0.04
0.0,0.035
0.005,0.03
-0.005,0.045
-0.015,0.05
-0.02,0.045
-0.02,0.04
-0.01,0.04
0.005,0.04
-0.005,0.04
-0.005,0.02
-0.005,0.02
0.0,0.03
0.0,0.025
0.0,0.03
-0.01,0.04
-0.005,0.035
0.005,0.035
0.01,0.035
0.0,0.025
0.0,0.035
0.0,0.035
0.01,0.025
0.015,0.035
0.02,0.04
0.02,0.035
0.02,0.035
0.025,0.035
0.03,0.035
0.03,0.035
0.025,0.025
0.025,0.025
0.015,0.045
0.02,0.03
0.025,0.025
0.015,0.03
0.02,0.03
0.02,0.03
0.015,0.035
0.035,0.025
0.035,0.02
0.03,0.02
0.035,0.025
0.045,0.03
0.045,0.035
0.035,0.025
0.04,0.045
0.045,0.045
0.04,0.035
0.04,0.025
0.055,0.02
0.065,0.015
0.06,0.025
0.045,0.03
0.04,0.03
0.045,0.02
0.055,0.03
0.055,0.035
0.045,0.035
0.065,0.04
0.075,0.035
0.075,0.025
0.065,0.015
0.065,0.015
0.07,0.025
0.07,0.025
0.07,0.04
0.075,0.045
0.085,0.035
0.085,0.035
0.09,0.035
0.095,0.025
0.09,0.04
0.09,0.045
0.105,0.045
0.115,0.045
0.115,0.045
0.11,0.035
0.125,0.02
0.11,0.03
0.095,0.035
0.08,0.025
0.09,0.045
0.105,0.045
0.12,0.035
0.11,0.03
0.11,0.025
0.115,0.025
0.115,0.025
0.1,0.02
0.1,0.03
0.12,0.04
0.105,0.04
0.105,0.035
0.115,0.03
0.115,0.025
0.11,0.02
0.11,0.025
0.125,0.03
0.13,0.03
0.125,0.025
0.125,0.025
0.11,0.03
0.11,0.03
0.125,0.03
0.11,0.02
0.1,0.015
0.11,0.02
0.12,0.025
0.125,0.03
0.12,0.03
0.125,0.02
0.125,0.015
0.115,0.01
0.115,0.0
0.105,0.0
0.1,0.0
0.11,-0.01
0.1,0.015
0.1,0.015
0.11,0.0
0.13,-0.005
0.135,0.0
0.13,0.01
0.125,0.01
0.12,0.015
0.12,0.01
0.11,0.01
0.12,0.01
0.13,0.0
0.145,-0.01
0.14,0.01
0.13,0.015
0.125,0.015
0.125,-0.015
0.13,-0.02
0.13,-0.015
0.13,-0.015
0.14,-0.005
0.14,0.0
0.145,-0.01
0.14,-0.01
0.135,-0.01
0.15,-0.005
0.15,-0.005
0.15,0.0
0.145,0.005
0.145,0.005
0.145,0.015
0.145,0.02
0.165,0.0
0.14,0.0
0.14,0.005
0.155,0.01
0.16,0.01
0.16,0.005
0.15,0.005
0.15,-0.01
0.155,-0.015
0.16,-0.015
0.16,-0.005
0.165,0.0
0.17,-0.005
0.16,-0.005
0.175,0.0
0.18,0.005
0.18,0.0
0.165,-0.005
0.165,0.0
0.17,0.01
0.17,-0.005
0.17,-0.01
0.175,-0.005
0.175,-0.005
0.165,-0.005
0.175,-0.01
0.185,0.0
0.17,0.0
0.165,0.0
0.16,-0.015
0.16,-0.015
0.155,-0.005
0.17,0.0
0.195,-0.005
0.18,-0.01
0.165,-0.005
0.165,-0.01
0.18,-0.01
0.18,-0.005
0.155,0.01
0.165,-0.005
0.17,-0.02
0.165,-0.03
0.175,-0.02
0.18,-0.015
0.185,-0.015
0.18,-0.015
0.17,-0.015
0.165,-0.015
0.175,-0.025
0.17,-0.025
0.165,-0.025
0.165,-0.03
0.165,-0.03
0.16,-0.02
0.165,-0.015
0.18,-0.02
0.165,-0.025
0.15,-0.025
0.15,-0.025
0.16,-0.025
0.165,-0.03
0.18,-0.05
0.18,-0.04
0.18,-0.035
0.175,-0.025
0.175,-0.025
0.18,-0.035
0.175,-0.045
0.175,-0.045
0.17,-0.05
0.165,-0.045
0.17,-0.04
0.17,-0.05
0.18,-0.055
0.19,-0.055
0.175,-0.06
0.16,-0.06
0.15,-0.055
0.15,-0.04
0.15,-0.04
0.14,-0.05
0.14,-0.05
0.135,-0.05
0.155,-0.055
0.185,-0.045
0.185,-0.045
0.18,-0.05
0.17,-0.05
0.165,-0.06
0.16,-0.07
0.16,-0.075
0.17,-0.07
0.17,-0.06
0.165,-0.06
0.17,-0.055
0.17,-0.06
0.17,-0.06
0.18,-0.08
0.17,-0.065
0.17,-0.055
0.18,-0.05
0.18,-0.05
0.18,-0.06
0.185,-0.07
0.19,-0.07
0.175,-0.07
0.16,-0.065
0.155,-0.055
0.165,-0.055
0.175,-0.06
0.17,-0.07
0.17,-0.07
0.165,-0.07
0.165,-0.075
0.165,-0.065
0.17,-0.06
0.17,-0.065
0.18,-0.065
0.175,-0.07
0.16,-0.07
0.15,-0.06
0.15,-0.07
0.155,-0.075
0.16,-0.08
0.155,-0.065
0.16,-0.07
0.17,-0.08
0.17,-0.075
0.165,-0.075
0.155,-0.085
0.155,-0.085
0.155,-0.08
0.155,-0.07
0.155,-0.05
0.165,-0.05
0.165,-0.07
0.155,-0.09
0.155,-0.075
0.16,-0.065
0.165,-0.06
0.165,-0.06
0.17,-0.065
0.175,-0.07
0.17,-0.065
0.17,-0.075
0.165,-0.075
0.16,-0.06
0.16,-0.06
0.155,-0.07
0.15,-0.075
0.16,-0.075
0.165,-0.08
0.16,-0.075
0.16,-0.075
0.145,-0.06
0.145,-0.055
0.175,-0.065
0.16,-0.065
0.155,-0.05
0.165,-0.035
0.165,-0.05
0.16,-0.055
0.155,-0.05
0.14,-0.05
0.15,-0.06
0.16,-0.065
0.16,-0.07
0.15,-0.07
0.155,-0.075
0.17,-0.085
0.17,-0.085
0.175,-0.09
0.195,-0.08
0.185,-0.08
0.175,-0.085
0.165,-0.09
0.155,-0.09
0.15,-0.085
0.15,-0.08
0.16,-0.07
0.15,-0.08
0.15,-0.09
0.16,-0.085
0.15,-0.065
0.145,-0.07
0.15,-0.085
0.15,-0.085
0.16,-0.085
0.175,-0.075
0.165,-0.085
0.155,-0.075
0.15,-0.075
0.16,-0.1
0.17,-0.08
0.17,-0.07
0.155,-0.06
0.14,-0.06
0.14,-0.07
0.145,-0.08
0.15,-0.075
0.15,-0.075
0.15,-0.085
0.145,-0.085
0.145,-0.075
0.135,-0.075
0.155,-0.095
0.155,-0.07
0.155,-0.06
0.145,-0.065
0.145,-0.075
0.14,-0.075
0.145,-0.065
0.145,-0.065
0.145,-0.07
0.15,-0.07
0.13,-0.085
0.13,-0.075
0.145,-0.07
0.16,-0.075
0.145,-0.075
0.145,-0.075
0.155,-0.075
0.155,-0.075
0.15,-0.08
0.155,-0.085
0.155,-0.085
0.145,-0.09
0.14,-0.09
0.13,-0.07
0.13,-0.065
0.135,-0.06
0.14,-0.06
0.145,-0.06
0.145,-0.06
0.135,-0.05
0.12,-0.05
0.125,-0.07
0.135,-0.08
0.135,-0.08
0.14,-0.08
0.145,-0.075
0.145,-0.08
0.135,-0.085
0.13,-0.09
0.14,-0.085
0.14,-0.085
0.145,-0.075
0.155,-0.065
0.155,-0.07
0.16,-0.075
0.155,-0.08
0.145,-0.075
0.145,-0.065
0.14,-0.06
0.14,-0.07
0.14,-0.07
0.145,-0.065
0.15,-0.06
0.15,-0.065
0.145,-0.07
0.15,-0.07
0.15,-0.07
0.14,-0.065
0.135,-0.065
0.155,-0.065
0.14,-0.06
0.135,-0.055
0.15,-0.055
0.15,-0.04
0.15,-0.045
0.15,-0.055
0.145,-0.04
0.145,-0.05
0.15,-0.06
0.15,-0.06
0.14,-0.06
0.135,-0.065
0.15,-0.085
0.145,-0.065
0.14,-0.055
0.135,-0.045
0.14,-0.045
0.14,-0.05
0.135,-0.055
0.135,-0.06
0.15,-0.06
0.155,-0.05
0.15,-0.05
0.15,-0.035
0.15,-0.03
0.165,-0.04
0.15,-0.04
0.145,-0.045
0.145,-0.04
0.145,-0.05
0.15,-0.04
0.155,-0.03
0.145,-0.045
0.15,-0.05
0.16,-0.04
0.15,-0.025
0.15,-0.04
0.15,-0.04
0.155,-0.025
0.155,-0.03
0.15,-0.04
0.155,-0.045
0.145,-0.045
0.135,-0.035
0.13,-0.03
0.13,-0.03
0.14,-0.035
0.15,-0.035
0.17,-0.035
0.165,-0.035
0.155,-0.03
0.14,-0.04
0.145,-0.04
0.15,-0.035
0.155,-0.025
0.15,-0.025
0.145,-0.04
0.14,-0.05
0.13,-0.055
0.14,-0.045
0.15,-0.04
0.15,-0.05
0.145,-0.05
0.14,-0.045
0.145,-0.04
0.135,-0.04
0.14,-0.035
0.155,-0.04
0.15,-0.04
0.14,-0.055
0.135,-0.055
0.145,-0.045
0.145,-0.05
0.15,-0.055
0.145,-0.055
0.15,-0.035
0.155,-0.04
0.16,-0.05
0.135,-0.04
0.135,-0.045
0.14,-0.055
0.14,-0.055
0.155,-0.045
0.155,-0.045
0.15,-0.05
0.15,-0.055
0.145,-0.06
0.14,-0.05
0.15,-0.05
0.145,-0.045
0.135,-0.035
0.14,-0.035
0.14,-0.045
0.135,-0.055
0.15,-0.055
0.16,-0.05
0.165,-0.045
0.16,-0.04
0.14,-0.04
0.14,-0.04
0.15,-0.045
0.15,-0.035
0.145,-0.04
0.13,-0.05
0.13,-0.05
0.135,-0.035
0.13,-0.035
0.135,-0.045
0.135,-0.045
0.135,-0.04
0.145,-0.03
0.135,-0.04
0.13,-0.04
0.13,-0.03
0.13,-0.035
0.135,-0.045
0.135,-0.055
0.135,-0.055
0.12,-0.04
0.115,-0.03
0.12,-0.04
0.12,-0.045
0.12,-0.04
0.13,-0.025
0.125,-0.025
0.12,-0.035
0.115,-0.05
0.115,-0.05
0.12,-0.05
0.13,-0.06
0.135,-0.07
0.125,-0.055
0.12,-0.045
0.115,-0.055
0.115,-0.05
0.125,-0.05
0.13,-0.055
0.13,-0.05
0.135,-0.045
0.13,-0.045
0.13,-0.05
0.13,-0.045
0.125,-0.035
0.135,-0.045
0.135,-0.06
0.125,-0.06
0.11,-0.05
0.12,-0.045
0.125,-0.045
0.12,-0.055
0.125,-0.045
0.125,-0.04
0.12,-0.045
0.12,-0.04
0.135,-0.055
0.13,-0.05
0.125,-0.055
0.125,-0.04
0.125,-0.035
0.115,-0.045
0.115,-0.045
0.115,-0.045
0.125,-0.045
0.12,-0.035
0.115,-0.04
0.115,-0.05
0.115,-0.055
0.12,-0.05
0.125,-0.055
0.13,-0.07
0.125,-0.07
0.12,-0.065
0.115,-0.06
0.12,-0.045
0.115,-0.045
0.12,-0.055
0.12,-0.055
0.115,-0.06
0.115,-0.06
0.13,-0.05
0.105,-0.05
0.095,-0.055
0.095,-0.06
0.1,-0.06
0.11,-0.06
0.115,-0.065
0.11,-0.065
0.11,-0.07
0.12,-0.06
0.12,-0.065
0.105,-0.045
0.11,-0.05
0.1,-0.055
0.105,-0.07
0.11,-0.07
0.12,-0.055
0.12,-0.06
0.12,-0.065
0.115,-0.06
0.115,-0.06
0.115,-0.065
0.12,-0.075
0.13,-0.09
0.115,-0.075
0.11,-0.06
0.125,-0.05
0.125,-0.07
0.125,-0.07
0.12,-0.06
0.12,-0.065
0.125,-0.07
0.125,-0.07
0.125,-0.065
0.125,-0.06
0.13,-0.055
0.135,-0.045
0.13,-0.06
0.125,-0.065
0.115,-0.06
0.115,-0.06
0.12,-0.055
0.12,-0.055
0.115,-0.065
0.11,-0.07
0.115,-0.07
0.115,-0.07
0.11,-0.085
0.115,-0.09
0.12,-0.08
0.105,-0.08
0.105,-0.085
0.12,-0.085
0.12,-0.085
0.12,-0.09
0.12,-0.085
0.135,-0.075
0.14,-0.07
0.145,-0.08
0.165,-0.105
0.14,-0.095
0.135,-0.085
0.145,-0.075
0.145,-0.09
0.13,-0.085
0.115,-0.07
0.12,-0.07
0.125,-0.075
0.12,-0.075
0.12,-0.065
0.12,-0.065
0.125,-0.07
0.115,-0.07
0.12,-0.07
0.125,-0.075
0.12,-0.095
0.12,-0.08
0.125,-0.075
0.135,-0.075
0.135,-0.065
0.135,-0.075
0.14,-0.085
0.14,-0.085
0.125,-0.095
0.13,-0.09
