"EM noise, signal 0","EM noise, signal 1"
9.755,-1.68
9.745,-1.69
9.745,-1.69
9.74,-1.685
9.735,-1.685
9.745,-1.705
9.75,-1.695
9.745,-1.68
9.735,-1.685
9.755,-1.685
9.775,-1.69
9.795,-1.7
9.79,-1.7
9.78,-1.705
9.77,-1.71
9.78,-1.71
9.79,-1.705
9.795,-1.705
9.8,-1.715
9.815,-1.72
9.82,-1.725
9.815,-1.715
9.8,-1.735
9.79,-1.735
9.775,-1.715
9.775,-1.715
9.805,-1.72
9.835,-1.72
9.86,-1.715
9.86,-1.71
9.85,-1.715
9.85,-1.715
9.83,-1.71
9.825,-1.71
9.825,-1.695
9.85,-1.705
9.865,-1.715
9.875,-1.73
9.88,-1.72
9.89,-1.715
9.89,-1.715
9.875,-1.715
9.865,-1.71
9.855,-1.715
9.855,-1.71
9.865,-1.71
9.88,-1.715
9.895,-1.73
9.895,-1.75
9.895,-1.75
9.895,-1.74
9.915,-1.745
9.915,-1.75
9.915,-1.755
9.935,-1.745
9.94,-1.74
9.935,-1.75
9.93,-1.76
9.925,-1.76
9.92,-1.755
9.91,-1.745
9.91,-1.76
9.93,-1.765
9.955,-1.765
10.0,-1.75
10.0,-1.75
9.99,-1.755
9.99,-1.755
9.97,-1.74
9.965,-1.745
9.955,-1.745
9.99,-1.745
9.995,-1.745
9.975,-1.75
9.95,-1.735
9.955,-1.72
9.975,-1.71
9.99,-1.72
9.995,-1.725
9.995,-1.73
10.0,-1.735
10.01,-1.735
10.02,-1.74
10.03,-1.755
10.035,-1.74
10.035,-1.745
10.03,-1.755
10.03,-1.735
10.035,-1.735
10.045,-1.745
10.04,-1.745
10.055,-1.735
10.06,-1.735
10.05,-1.755
10.03,-1.76
10.025,-1.76
10.04,-1.745
10.065,-1.765
10.07,-1.77
10.065,-1.77
10.05,-1.76
10.05,-1.755
10.06,-1.755
10.06,-1.755
10.095,-1.765
10.105,-1.765
10.085,-1.775
10.07,-1.785
10.065,-1.785
10.085,-1.77
10.105,-1.765
10.12,-1.76
10.14,-1.77
10.15,-1.795
10.13,-1.795
10.11,-1.785
10.1,-1.775
10.1,-1.78
10.105,-1.785
10.12,-1.795
10.105,-1.785
10.095,-1.775
10.085,-1.77
10.065,-1.79
10.06,-1.785
10.07,-1.775
10.08,-1.795
10.1,-1.79
10.105,-1.78
10.095,-1.78
10.08,-1.79
10.075,-1.795
10.085,-1.795
10.085,-1.775
10.075,-1.78
10.065,-1.795
10.06,-1.78
10.055,-1.78
10.06,-1.785
10.06,-1.79
10.075,-1.785
10.065,-1.79
10.045,-1.78
10.065,-1.78
10.085,-1.775
10.11,-1.765
10.135,-1.765
10.11,-1.78
10.08,-1.795
10.075,-1.79
10.07,-1.775
10.075,-1.765
10.09,-1.77
10.08,-1.78
10.075,-1.785
10.085,-1.78
10.115,-1.785
10.11,-1.78
10.08,-1.775
10.04,-1.795
10.04,-1.795
10.055,-1.785
10.065,-1.79
10.06,-1.795
10.065,-1.795
10.09,-1.795
10.085,-1.785
10.08,-1.785
10.085,-1.8
10.085,-1.81
10.065,-1.82
10.05,-1.825
10.035,-1.825
10.035,-1.825
10.04,-1.83
10.04,-1.83
10.025,-1.84
10.015,-1.845
10.005,-1.835
10.005,-1.835
10.01,-1.85
10.005,-1.875
10.005,-1.87
10.02,-1.865
10.03,-1.865
10.03,-1.875
10.025,-1.88
10.015,-1.875
10.005,-1.88
10.03,-1.895
10.045,-1.895
10.055,-1.875
10.055,-1.875
10.065,-1.87
10.07,-1.87
10.07,-1.9
10.06,-1.89
10.055,-1.875
10.065,-1.875
10.07,-1.885
10.075,-1.895
10.095,-1.885
10.09,-1.885
10.085,-1.885
10.095,-1.885
10.095,-1.895
10.1,-1.895
10.105,-1.89
10.105,-1.895
10.11,-1.885
10.105,-1.875
10.115,-1.87
10.095,-1.91
10.1,-1.915
10.09,-1.9
10.095,-1.895
10.1,-1.89
10.085,-1.895
10.06,-1.895
10.05,-1.905
10.055,-1.915
10.065,-1.915
10.085,-1.925
10.09,-1.94
10.07,-1.93
10.07,-1.93
10.06,-1.925
10.05,-1.915
10.04,-1.915
10.02,-1.905
10.0,-1.89
10.0,-1.89
9.995,-1.895
9.99,-1.905
9.99,-1.905
9.985,-1.885
9.975,-1.875
9.96,-1.875
9.925,-1.875
9.9,-1.88
9.885,-1.875
9.91,-1.875
9.92,-1.87
9.905,-1.875
9.86,-1.86
9.83,-1.84
9.8,-1.83
9.815,-1.83
9.755,-1.815
9.75,-1.8
9.745,-1.795
9.74,-1.795
9.72,-1.79
9.7,-1.78
9.725,-1.78
9.77,-1.785
9.805,-1.81
9.8,-1.835
9.755,-1.845
9.725,-1.845
9.72,-1.825
9.745,-1.82
9.76,-1.82
9.775,-1.83
9.745,-1.8
9.75,-1.775
9.77,-1.76
9.79,-1.76
9.83,-1.76
9.885,-1.765
9.96,-1.765
9.99,-1.735
10.01,-1.72
10.025,-1.715
10.045,-1.73
10.055,-1.74
10.06,-1.74
10.035,-1.715
10.0,-1.7
9.97,-1.69
9.955,-1.69
9.97,-1.69
9.985,-1.68
9.985,-1.68
10.005,-1.675
10.015,-1.665
10.005,-1.655
9.995,-1.665
9.965,-1.66
9.935,-1.645
9.925,-1.645
9.93,-1.645
9.935,-1.65
9.92,-1.645
9.915,-1.64
9.925,-1.635
9.945,-1.63
9.965,-1.63
9.97,-1.625
9.96,-1.63
9.98,-1.64
10.0,-1.65
10.015,-1.655
9.995,-1.655
10.015,-1.65
10.085,-1.645
10.22,-1.65
10.415,-1.675
10.605,-1.69
10.79,-1.71
11.005,-1.725
11.22,-1.745
11.41,-1.76
11.51,-1.745
11.555,-1.73
11.575,-1.715
11.575,-1.705
11.535,-1.7
11.495,-1.695
11.5,-1.7
11.445,-1.685
11.4,-1.69
11.34,-1.675
11.235,-1.67
11.155,-1.665
11.08,-1.66
10.98,-1.66
10.865,-1.655
10.75,-1.65
10.635,-1.66
10.51,-1.665
10.41,-1.67
10.34,-1.675
10.31,-1.695
10.295,-1.705
10.295,-1.715
10.295,-1.705
10.275,-1.7
10.26,-1.7
10.26,-1.725
10.25,-1.73
10.24,-1.735
10.25,-1.725
10.26,-1.71
10.265,-1.7
10.275,-1.69
10.26,-1.675
10.255,-1.67
10.245,-1.68
10.245,-1.675
10.225,-1.68
10.21,-1.695
10.215,-1.7
10.22,-1.7
10.215,-1.695
10.215,-1.695
10.185,-1.685
10.175,-1.68
10.175,-1.69
10.16,-1.68
10.155,-1.68
10.155,-1.69
10.145,-1.69
10.14,-1.685
10.13,-1.68
10.115,-1.68
10.105,-1.665
10.09,-1.65
10.08,-1.655
10.08,-1.655
10.07,-1.65
10.055,-1.635
10.02,-1.63
10.005,-1.61
10.02,-1.6
10.055,-1.625
10.05,-1.64
10.035,-1.65
10.025,-1.64
10.03,-1.635
10.035,-1.64
10.03,-1.63
9.96,-1.64
9.935,-1.63
9.925,-1.61
9.945,-1.6
9.955,-1.6
9.955,-1.605
9.93,-1.605
9.905,-1.6
9.885,-1.6
9.89,-1.605
9.925,-1.575
9.96,-1.59
9.965,-1.64
9.91,-1.64
9.85,-1.63
9.79,-1.605
9.73,-1.555
9.69,-1.54
9.685,-1.53
9.74,-1.535
9.815,-1.58
9.835,-1.625
9.795,-1.675
9.72,-1.65
9.695,-1.64
9.705,-1.63
9.71,-1.66
9.68,-1.68
9.64,-1.69
9.605,-1.68
9.57,-1.685
9.515,-1.705
9.44,-1.735
9.415,-1.73
9.41,-1.71
9.425,-1.685
9.455,-1.685
9.475,-1.69
9.49,-1.695
9.465,-1.695
9.43,-1.7
9.4,-1.7
9.4,-1.68
9.39,-1.67
9.395,-1.66
9.385,-1.66
9.42,-1.65
9.42,-1.645
9.415,-1.655
9.5,-1.63
9.56,-1.625
9.595,-1.635
9.595,-1.645
9.61,-1.635
9.625,-1.62
9.63,-1.62
9.65,-1.62
9.675,-1.61
9.705,-1.62
9.715,-1.615
9.705,-1.61
9.675,-1.61
9.69,-1.605
9.685,-1.6
9.665,-1.595
9.63,-1.595
9.645,-1.585
9.66,-1.57
9.65,-1.57
9.635,-1.56
9.625,-1.555
9.635,-1.56
9.665,-1.575
9.685,-1.59
9.705,-1.6
9.73,-1.615
9.735,-1.625
9.71,-1.635
9.64,-1.63
9.595,-1.615
9.565,-1.6
9.565,-1.605
9.515,-1.56
9.445,-1.55
9.37,-1.545
9.35,-1.555
9.325,-1.56
9.3,-1.56
9.285,-1.555
9.29,-1.545
9.305,-1.535
9.33,-1.53
9.335,-1.5
9.34,-1.48
9.35,-1.48
9.365,-1.48
9.375,-1.49
9.38,-1.5
9.36,-1.495
9.355,-1.485
9.355,-1.475
9.37,-1.485
9.385,-1.465
9.395,-1.445
9.405,-1.445
9.445,-1.43
9.47,-1.43
9.485,-1.455
9.48,-1.475
9.475,-1.485
9.485,-1.495
9.48,-1.495
9.48,-1.5
9.485,-1.5
9.5,-1.485
9.495,-1.485
9.485,-1.495
9.485,-1.495
9.46,-1.5
9.45,-1.505
9.435,-1.505
9.445,-1.505
9.45,-1.5
9.44,-1.48
9.41,-1.495
9.39,-1.5
9.375,-1.495
9.375,-1.5
9.37,-1.5
9.375,-1.5
9.375,-1.51
9.365,-1.51
9.335,-1.495
9.305,-1.48
9.325,-1.485
9.32,-1.48
9.3,-1.47
9.265,-1.47
9.28,-1.47
9.3,-1.475
9.3,-1.475
9.31,-1.475
9.315,-1.47
9.3,-1.465
9.29,-1.455
9.29,-1.45
9.3,-1.445
9.3,-1.47
9.3,-1.455
9.3,-1.43
9.33,-1.44
9.315,-1.45
9.29,-1.455
9.3,-1.455
9.3,-1.46
9.315,-1.455
9.3,-1.465
9.3,-1.46
9.295,-1.455
9.285,-1.445
9.28,-1.445
9.275,-1.45
9.28,-1.46
9.28,-1.44
9.29,-1.44
9.305,-1.445
9.315,-1.45
9.3,-1.46
9.29,-1.47
9.3,-1.46
9.32,-1.46
9.31,-1.465
9.29,-1.465
9.27,-1.47
9.255,-1.47
9.245,-1.46
9.255,-1.455
9.285,-1.455
9.3,-1.46
9.31,-1.465
9.31,-1.455
9.3,-1.45
9.285,-1.455
9.31,-1.465
9.335,-1.46
9.36,-1.45
9.36,-1.465
9.345,-1.485
9.335,-1.495
9.335,-1.495
9.35,-1.48
9.36,-1.485
9.345,-1.505
9.355,-1.5
9.375,-1.49
9.395,-1.48
9.395,-1.48
9.385,-1.49
9.37,-1.5
9.37,-1.5
9.365,-1.51
9.36,-1.51
9.375,-1.49
9.36,-1.5
9.365,-1.5
9.39,-1.475
9.395,-1.5
9.4,-1.495
9.405,-1.48
9.415,-1.49
9.44,-1.495
9.45,-1.495
9.435,-1.485
9.445,-1.49
9.455,-1.495
9.45,-1.5
9.42,-1.5
9.395,-1.5
9.385,-1.515
9.415,-1.515
9.425,-1.51
9.425,-1.51
9.43,-1.51
9.435,-1.51
9.43,-1.505
9.43,-1.505
9.41,-1.525
9.4,-1.53
9.405,-1.515
9.4,-1.515
9.395,-1.51
9.4,-1.5
9.4,-1.49
9.395,-1.495
9.39,-1.51
9.38,-1.52
9.385,-1.53
9.405,-1.535
9.435,-1.53
9.46,-1.545
9.455,-1.555
9.43,-1.565
9.44,-1.555
9.44,-1.56
9.435,-1.575
9.425,-1.56
9.42,-1.56
9.43,-1.565
9.455,-1.565
9.48,-1.58
9.495,-1.59
9.5,-1.58
9.475,-1.595
9.48,-1.6
9.505,-1.585
9.51,-1.59
9.53,-1.615
9.55,-1.635
9.555,-1.635
9.565,-1.63
9.575,-1.63
9.575,-1.63
9.58,-1.645
9.585,-1.65
9.595,-1.635
9.595,-1.635
9.605,-1.64
9.625,-1.645
9.625,-1.645
9.635,-1.645
9.655,-1.655
9.67,-1.67
9.67,-1.675
9.665,-1.67
9.68,-1.67
9.67,-1.665
9.675,-1.66
9.69,-1.66
9.705,-1.65
9.725,-1.655
9.745,-1.67
9.77,-1.67
9.775,-1.685
9.78,-1.695
9.78,-1.685
9.8,-1.675
9.81,-1.67
9.815,-1.66
9.81,-1.675
9.805,-1.68
9.805,-1.67
9.81,-1.665
9.82,-1.67
9.83,-1.685
9.835,-1.685
9.855,-1.685
9.875,-1.69
9.87,-1.69
9.895,-1.695
9.895,-1.695
9.905,-1.7
9.89,-1.705
9.865,-1.71
9.84,-1.71
9.835,-1.69
9.85,-1.685
9.87,-1.685
9.865,-1.69
9.855,-1.69
9.845,-1.685
9.835,-1.685
9.86,-1.685
9.88,-1.69
9.89,-1.69
9.895,-1.69
9.9,-1.695
9.905,-1.71
9.915,-1.71
9.93,-1.715
9.95,-1.71
9.975,-1.715
9.98,-1.72
10.005,-1.71
10.05,-1.69
10.095,-1.705
10.16,-1.705
10.23,-1.69
10.275,-1.69
10.29,-1.69
10.285,-1.695
10.245,-1.68
10.24,-1.67
10.245,-1.665
10.245,-1.665
10.275,-1.675
10.285,-1.68
10.28,-1.675
10.28,-1.675
10.275,-1.675
10.285,-1.665
10.285,-1.67
10.295,-1.685
10.31,-1.7
10.32,-1.705
10.32,-1.705
10.325,-1.695
10.345,-1.685
10.315,-1.685
10.3,-1.68
10.3,-1.67
10.295,-1.67
10.29,-1.665
10.285,-1.66
10.285,-1.655
10.28,-1.635
10.26,-1.62
10.23,-1.62
10.2,-1.615
10.18,-1.605
10.165,-1.6
10.165,-1.58
10.15,-1.57
10.13,-1.565
10.13,-1.59
10.135,-1.595
10.135,-1.595
10.12,-1.595
10.1,-1.61
10.08,-1.62
10.085,-1.62
10.035,-1.605
10.01,-1.605
9.985,-1.62
9.97,-1.61
9.98,-1.605
10.01,-1.595
10.02,-1.61
10.03,-1.61
10.045,-1.605
10.07,-1.61
10.08,-1.615
10.095,-1.62
10.11,-1.64
10.11,-1.625
10.115,-1.615
10.125,-1.61
10.145,-1.585
10.16,-1.585
10.175,-1.6
10.175,-1.6
10.185,-1.605
10.205,-1.615
10.215,-1.61
10.205,-1.605
10.19,-1.61
10.175,-1.62
10.155,-1.61
10.16,-1.605
10.18,-1.61
10.18,-1.625
10.175,-1.625
10.165,-1.62
10.13,-1.62
10.12,-1.625
10.105,-1.63
10.11,-1.63
10.06,-1.62
10.035,-1.62
10.015,-1.64
10.015,-1.63
10.005,-1.62
9.99,-1.605
9.98,-1.615
9.95,-1.615
9.925,-1.61
9.905,-1.61
9.89,-1.61
9.88,-1.615
9.88,-1.635
9.88,-1.61
9.875,-1.61
9.87,-1.625
9.89,-1.61
9.895,-1.605
9.9,-1.605
9.92,-1.605
9.93,-1.62
9.94,-1.635
9.94,-1.625
9.96,-1.64
9.975,-1.65
9.98,-1.655
9.98,-1.655
9.995,-1.64
10.01,-1.625
10.01,-1.625
10.005,-1.635
10.01,-1.645
10.02,-1.635
10.025,-1.63
10.025,-1.63
10.025,-1.625
10.04,-1.645
10.04,-1.65
10.055,-1.665
10.055,-1.66
10.055,-1.655
10.055,-1.665
10.07,-1.67
10.07,-1.675
10.06,-1.675
10.06,-1.665
10.065,-1.655
10.05,-1.65
10.02,-1.65
10.005,-1.66
10.01,-1.665
10.04,-1.655
10.04,-1.68
10.045,-1.685
10.035,-1.675
10.015,-1.675
10.035,-1.675
10.05,-1.675
10.025,-1.685
9.975,-1.675
9.955,-1.655
9.97,-1.63
10.0,-1.645
9.985,-1.66
9.95,-1.675
9.975,-1.67
9.985,-1.67
9.985,-1.68
9.98,-1.665
9.98,-1.66
9.965,-1.665
9.985,-1.665
9.925,-1.675
9.94,-1.67
9.96,-1.66
9.925,-1.64
9.915,-1.63
9.935,-1.64
9.96,-1.69
9.985,-1.705
10.01,-1.71
10.025,-1.71
10.025,-1.745
10.015,-1.77
9.995,-1.77
10.0,-1.765
10.005,-1.78
10.005,-1.81
9.945,-1.81
9.9,-1.805
9.88,-1.8
9.905,-1.81
9.91,-1.815
9.905,-1.815
9.875,-1.815
9.825,-1.81
9.805,-1.81
9.815,-1.795
9.875,-1.815
9.915,-1.83
9.925,-1.84
9.86,-1.84
9.835,-1.825
9.84,-1.815
9.9,-1.83
9.935,-1.815
9.94,-1.795
9.955,-1.795
9.855,-1.785
9.86,-1.77
9.9,-1.765
9.91,-1.77
9.93,-1.775
9.955,-1.78
9.965,-1.78
10.01,-1.785
10.06,-1.8
10.11,-1.8
10.08,-1.805
10.05,-1.8
10.03,-1.785
10.015,-1.79
10.005,-1.795
10.02,-1.785
10.075,-1.765
10.095,-1.765
10.1,-1.775
10.105,-1.765
10.145,-1.765
10.185,-1.77
10.22,-1.76
10.265,-1.775
10.3,-1.78
10.325,-1.76
10.37,-1.76
10.38,-1.77
10.345,-1.785
10.245,-1.79
10.2,-1.795
10.19,-1.8
10.23,-1.825
10.21,-1.825
10.17,-1.82
10.19,-1.815
10.115,-1.865
10.08,-1.87
10.03,-1.845
10.0,-1.815
9.995,-1.805
10.01,-1.8
9.99,-1.785
9.97,-1.785
9.955,-1.79
9.96,-1.775
9.98,-1.77
9.975,-1.77
9.935,-1.765
9.945,-1.76
9.965,-1.755
9.99,-1.75
10.0,-1.73
10.0,-1.72
9.995,-1.725
9.985,-1.71
9.985,-1.67
9.995,-1.64
10.005,-1.63
10.02,-1.585
10.045,-1.565
10.075,-1.565
10.06,-1.55
10.055,-1.55
10.045,-1.56
10.045,-1.575
10.035,-1.595
10.03,-1.62
10.06,-1.65
10.01,-1.68
9.97,-1.705
9.975,-1.7
9.975,-1.725
9.97,-1.755
9.935,-1.795
9.905,-1.785
9.905,-1.78
9.925,-1.785
9.92,-1.785
9.915,-1.77
9.92,-1.74
9.91,-1.715
9.91,-1.715
9.93,-1.73
9.95,-1.755
9.92,-1.755
9.9,-1.75
9.885,-1.74
9.905,-1.76
9.93,-1.755
9.945,-1.745
9.935,-1.765
9.93,-1.77
9.925,-1.765
9.92,-1.765
9.945,-1.74
9.95,-1.715
9.925,-1.695
9.935,-1.695
9.945,-1.7
9.955,-1.71
9.945,-1.715
9.92,-1.725
9.885,-1.735
9.84,-1.735
9.8,-1.735
9.775,-1.74
9.77,-1.74
9.775,-1.73
9.73,-1.73
9.675,-1.755
9.7,-1.76
9.735,-1.76
9.77,-1.755
9.785,-1.775
9.79,-1.775
9.805,-1.77
9.83,-1.775
9.84,-1.78
9.855,-1.79
9.875,-1.82
9.905,-1.815
9.92,-1.81
9.915,-1.815
9.935,-1.82
9.96,-1.825
9.98,-1.825
9.985,-1.825
9.99,-1.81
9.99,-1.805
10.0,-1.82
10.005,-1.815
10.0,-1.81
9.975,-1.825
9.975,-1.825
9.965,-1.83
9.95,-1.845
9.95,-1.845
9.955,-1.84
9.965,-1.85
9.975,-1.865
9.97,-1.87
9.96,-1.865
9.96,-1.865
9.935,-1.86
9.925,-1.865
9.93,-1.86
9.965,-1.855
9.98,-1.85
9.975,-1.86
9.975,-1.865
9.96,-1.865
9.95,-1.855
9.95,-1.865
9.925,-1.845
9.91,-1.835
9.9,-1.855
9.885,-1.84
9.875,-1.83
9.865,-1.83
9.865,-1.85
9.865,-1.865
9.865,-1.875
9.865,-1.865
9.865,-1.855
9.865,-1.85
9.875,-1.86
9.88,-1.865
9.885,-1.87
9.895,-1.875
9.91,-1.875
9.91,-1.875
9.895,-1.885
9.895,-1.89
9.905,-1.885
9.91,-1.87
9.905,-1.87
9.915,-1.89
9.93,-1.895
9.925,-1.9
9.93,-1.885
9.915,-1.89
9.905,-1.895
9.92,-1.89
9.93,-1.89
9.94,-1.9
9.92,-1.9
9.915,-1.895
9.92,-1.9
9.93,-1.91
9.96,-1.915
9.995,-1.92
10.035,-1.93
10.04,-1.95
10.045,-1.965
10.04,-1.98
10.07,-1.96
10.08,-1.97
10.085,-1.99
10.07,-1.995
10.065,-2.005
10.065,-2.01
10.04,-2.01
10.015,-2.005
10.0,-2.015
10.005,-2.025
10.005,-2.025
10.015,-2.03
10.035,-2.04
10.04,-2.04
10.045,-2.04
10.05,-2.045
10.07,-2.055
10.09,-2.06
10.1,-2.055
10.1,-2.055
10.11,-2.075
10.105,-2.08
10.115,-2.07
10.125,-2.08
10.135,-2.085
10.15,-2.085
10.165,-2.085
10.185,-2.085
10.2,-2.08
10.21,-2.09
10.215,-2.1
10.23,-2.11
10.255,-2.11
10.255,-2.11
10.26,-2.11
10.26,-2.11
10.26,-2.11
10.265,-2.12
10.27,-2.125
10.28,-2.12
10.285,-2.125
10.28,-2.135
10.28,-2.115
10.285,-2.135
10.3,-2.15
10.31,-2.14
10.33,-2.15
10.34,-2.155
10.33,-2.155
10.31,-2.155
10.315,-2.155
10.335,-2.155
10.365,-2.155
10.34,-2.155
10.32,-2.16
10.32,-2.16
10.305,-2.17
10.315,-2.175
10.345,-2.185
10.35,-2.185
10.355,-2.185
10.355,-2.18
10.37,-2.18
10.395,-2.19
10.43,-2.2
10.48,-2.2
10.525,-2.21
10.55,-2.215
10.555,-2.2
10.57,-2.21
10.59,-2.215
10.615,-2.21
10.61,-2.21
10.615,-2.195
10.625,-2.185
10.625,-2.205
10.63,-2.21
10.635,-2.205
10.635,-2.205
10.63,-2.195
10.635,-2.185
10.665,-2.175
10.67,-2.18
10.675,-2.185
10.675,-2.18
10.66,-2.18
10.67,-2.17
10.685,-2.155
10.685,-2.14
10.69,-2.13
10.69,-2.12
10.69,-2.125
10.675,-2.095
10.665,-2.09
10.665,-2.085
10.645,-2.085
10.635,-2.08
10.63,-2.085
10.615,-2.085
10.595,-2.08
10.58,-2.07
10.58,-2.06
10.58,-2.055
10.585,-2.06
10.575,-2.08
10.55,-2.06
10.52,-2.05
10.485,-2.045
10.455,-2.05
10.43,-2.045
10.405,-2.035
10.38,-2.035
10.36,-2.025
10.345,-2.02
10.35,-2.03
10.37,-2.035
10.38,-2.025
10.375,-2.005
10.405,-2.005
10.42,-2.02
10.41,-2.035
10.365,-2.03
10.355,-2.025
10.35,-2.02
10.34,-2.01
10.34,-2.005
10.35,-2.01
10.35,-2.01
10.355,-2.005
10.37,-2.005
10.385,-2.015
10.385,-2.015
10.395,-2.015
10.41,-2.015
10.43,-2.015
10.425,-2.005
10.41,-2.0
10.395,-2.0
10.39,-1.995
10.385,-1.99
10.375,-1.965
10.41,-1.955
10.44,-1.95
10.47,-1.955
10.505,-1.95
10.55,-1.94
10.6,-1.935
10.67,-1.93
10.725,-1.93
10.755,-1.935
10.76,-1.93
10.775,-1.945
10.785,-1.97
10.775,-2.005
10.76,-2.02
10.755,-2.015
10.745,-1.995
10.74,-1.98
10.72,-1.98
10.695,-1.985
10.67,-1.98
10.65,-1.975
10.615,-1.975
10.635,-1.97
10.505,-1.995
10.46,-1.995
10.43,-2.0
10.41,-1.975
10.385,-1.96
10.365,-1.945
10.355,-1.96
10.34,-1.96
10.325,-1.95
10.315,-1.93
10.295,-1.935
10.265,-1.95
10.235,-1.965
10.24,-1.97
10.24,-1.975
10.225,-1.965
10.225,-1.95
10.24,-1.955
10.255,-1.97
10.255,-1.97
10.26,-1.975
10.27,-1.98
10.28,-1.98
10.285,-1.98
10.29,-1.99
10.295,-2.0
10.31,-1.99
10.315,-1.99
10.31,-2.0
10.335,-2.0
10.34,-1.995
10.33,-1.985
10.345,-1.98
10.355,-1.98
10.37,-1.985
10.365,-1.985
10.385,-1.99
10.38,-1.995
10.365,-1.995
10.38,-1.985
10.395,-1.98
10.405,-1.97
10.415,-1.98
10.41,-1.995
10.38,-2.005
10.34,-2.005
10.335,-1.98
10.335,-1.965
10.345,-1.97
10.365,-1.985
10.36,-1.975
10.33,-1.945
10.345,-1.965
10.34,-1.955
10.325,-1.94
10.33,-1.96
10.285,-1.965
10.235,-1.955
10.21,-1.93
10.225,-1.935
10.23,-1.945
10.22,-1.935
10.205,-1.94
10.2,-1.94
10.21,-1.925
10.21,-1.94
10.235,-1.945
10.24,-1.95
10.145,-1.955
10.125,-1.955
10.115,-1.94
10.115,-1.945
10.1,-1.915
10.11,-1.935
10.145,-1.97
10.15,-1.985
10.145,-2.0
10.13,-2.02
10.115,-2.0
10.035,-1.995
9.97,-1.985
9.95,-1.965
10.02,-1.965
10.095,-1.975
10.155,-1.97
10.085,-1.995
10.025,-2.005
9.965,-1.995
9.875,-2.015
9.825,-2.015
9.795,-2.005
9.805,-2.005
9.82,-2.03
9.855,-2.055
9.905,-2.055
9.93,-2.055
9.94,-2.05
9.94,-2.025
9.915,-2.025
9.89,-2.01
9.87,-1.995
9.87,-2.02
9.91,-2.02
9.96,-2.015
10.005,-2.01
10.02,-2.005
10.035,-2.005
10.025,-2.005
10.095,-2.0
10.15,-2.01
10.21,-2.02
10.23,-2.015
10.235,-2.02
10.225,-2.035
10.21,-2.025
10.22,-2.025
10.265,-2.035
10.36,-2.04
10.39,-2.045
10.395,-2.035
10.375,-2.02
10.385,-2.02
10.385,-2.015
10.37,-2.01
10.39,-2.01
10.455,-2.0
10.545,-1.995
10.64,-1.995
10.71,-2.005
10.785,-2.015
10.86,-2.005
10.945,-2.0
10.97,-2.005
10.935,-2.01
10.91,-2.025
10.905,-2.03
10.91,-2.03
10.865,-2.03
10.825,-2.035
10.8,-2.035
10.785,-2.03
10.775,-2.02
10.755,-2.015
10.765,-2.015
10.68,-2.025
10.645,-2.015
10.625,-2.0
10.59,-2.0
10.555,-1.995
10.52,-1.98
10.495,-1.95
10.465,-1.94
10.445,-1.94
10.455,-1.925
10.415,-1.93
10.375,-1.935
10.355,-1.92
10.38,-1.905
10.395,-1.9
10.39,-1.915
10.375,-1.92
10.35,-1.92
10.31,-1.915
10.25,-1.9
10.25,-1.895
10.26,-1.895
10.245,-1.895
10.245,-1.885
10.245,-1.88
10.225,-1.885
10.21,-1.89
10.2,-1.89
10.19,-1.88
10.215,-1.895
10.17,-1.915
10.11,-1.935
10.065,-1.92
10.07,-1.93
10.095,-1.945
10.085,-1.945
10.055,-1.965
9.995,-1.975
9.955,-1.975
9.945,-1.975
9.93,-1.97
9.91,-1.97
9.875,-1.955
9.88,-1.96
9.895,-1.97
9.89,-1.965
9.86,-1.945
9.845,-1.935
9.84,-1.925
9.845,-1.925
9.88,-1.93
9.93,-1.93
9.96,-1.93
9.94,-1.92
9.895,-1.91
9.83,-1.91
9.795,-1.905
9.77,-1.905
9.76,-1.925
9.765,-1.925
9.78,-1.92
9.8,-1.93
9.805,-1.915
9.815,-1.905
9.825,-1.895
9.82,-1.915
9.795,-1.915
9.775,-1.91
9.79,-1.905
9.81,-1.9
9.82,-1.905
9.82,-1.905
9.815,-1.905
9.805,-1.905
9.795,-1.915
9.78,-1.91
9.775,-1.91
9.77,-1.925
9.755,-1.925
9.74,-1.935
9.73,-1.945
9.725,-1.92
9.725,-1.92
9.72,-1.925
9.69,-1.93
9.705,-1.94
9.715,-1.945
9.725,-1.93
9.74,-1.95
9.745,-1.955
9.75,-1.95
9.75,-1.97
9.735,-1.975
9.72,-1.975
9.72,-1.975
9.725,-1.97
9.73,-1.975
9.74,-1.975
9.715,-1.98
9.715,-1.985
9.73,-1.985
9.73,-1.98
9.73,-1.975
9.725,-1.975
9.73,-1.985
9.74,-1.985
9.75,-1.975
9.745,-1.98
9.76,-1.98
9.745,-1.995
9.725,-2.0
9.76,-2.0
9.76,-1.99
9.75,-1.975
9.775,-1.995
9.775,-1.995
9.765,-1.985
9.765,-1.995
9.79,-2.01
9.805,-2.015
9.81,-2.005
9.81,-2.02
9.8,-2.015
9.785,-1.99
9.775,-1.99
9.775,-2.0
9.79,-2.01
9.81,-2.01
9.85,-2.02
9.88,-2.03
9.88,-2.03
9.845,-2.02
9.8,-2.01
9.75,-2.0
9.705,-2.015
9.655,-2.025
9.61,-2.03
9.59,-2.03
9.58,-2.015
9.575,-2.01
9.585,-2.025
9.59,-2.035
9.6,-2.04
9.595,-2.04
9.635,-2.065
9.645,-2.075
9.64,-2.07
9.65,-2.075
9.655,-2.085
9.665,-2.095
9.68,-2.1
9.685,-2.105
9.69,-2.105
